recordType,name,email,bio,description,rating,time,type,text,date,topic,tasks,title,isCompleted,dueDate,userId,courseId,specializationId,weekId
task,,,,Description for task 236,,,,,,,,Task 236,true,,,,,56
task,,,,Description for task 237,,,,,,,,Task 237,false,,,,,1
task,,,,Description for task 238,,,,,,,,Task 238,true,,,,,50
task,,,,Description for task 239,,,,,,,,Task 239,true,,,,,104
task,,,,Description for task 240,,,,,,,,Task 240,true,,,,,40
task,,,,Description for task 241,,,,,,,,Task 241,true,,,,,102
task,,,,Description for task 242,,,,,,,,Task 242,false,,,,,113
task,,,,Description for task 243,,,,,,,,Task 243,false,,,,,2
task,,,,Description for task 244,,,,,,,,Task 244,false,,,,,75
task,,,,Description for task 245,,,,,,,,Task 245,true,,,,,116
task,,,,Description for task 246,,,,,,,,Task 246,false,,,,,77
task,,,,Description for task 247,,,,,,,,Task 247,true,,,,,32
task,,,,Description for task 248,,,,,,,,Task 248,false,,,,,119
task,,,,Description for task 249,,,,,,,,Task 249,false,,,,,25
task,,,,Description for task 250,,,,,,,,Task 250,false,,,,,50
task,,,,Description for task 251,,,,,,,,Task 251,false,,,,,106
task,,,,Description for task 252,,,,,,,,Task 252,false,,,,,31
task,,,,Description for task 253,,,,,,,,Task 253,true,,,,,133
task,,,,Description for task 254,,,,,,,,Task 254,true,,,,,88
task,,,,Description for task 255,,,,,,,,Task 255,false,,,,,90
task,,,,Description for task 256,,,,,,,,Task 256,true,,,,,13
task,,,,Description for task 257,,,,,,,,Task 257,true,,,,,25
task,,,,Description for task 258,,,,,,,,Task 258,false,,,,,11
task,,,,Description for task 259,,,,,,,,Task 259,false,,,,,81
task,,,,Description for task 260,,,,,,,,Task 260,true,,,,,61
task,,,,Description for task 261,,,,,,,,Task 261,false,,,,,70
task,,,,Description for task 262,,,,,,,,Task 262,false,,,,,40
task,,,,Description for task 263,,,,,,,,Task 263,false,,,,,34
task,,,,Description for task 264,,,,,,,,Task 264,false,,,,,18
task,,,,Description for task 265,,,,,,,,Task 265,false,,,,,107
task,,,,Description for task 266,,,,,,,,Task 266,false,,,,,80
task,,,,Description for task 267,,,,,,,,Task 267,true,,,,,119
task,,,,Description for task 268,,,,,,,,Task 268,true,,,,,66
task,,,,Description for task 269,,,,,,,,Task 269,true,,,,,21
task,,,,Description for task 270,,,,,,,,Task 270,false,,,,,42
task,,,,Description for task 271,,,,,,,,Task 271,false,,,,,22
task,,,,Description for task 272,,,,,,,,Task 272,false,,,,,80
task,,,,Description for task 273,,,,,,,,Task 273,true,,,,,83
task,,,,Description for task 274,,,,,,,,Task 274,true,,,,,7
task,,,,Description for task 275,,,,,,,,Task 275,false,,,,,44
task,,,,Description for task 276,,,,,,,,Task 276,false,,,,,121
task,,,,Description for task 277,,,,,,,,Task 277,true,,,,,58
task,,,,Description for task 278,,,,,,,,Task 278,false,,,,,142
task,,,,Description for task 279,,,,,,,,Task 279,false,,,,,64
task,,,,Description for task 280,,,,,,,,Task 280,false,,,,,63
task,,,,Description for task 281,,,,,,,,Task 281,true,,,,,20
task,,,,Description for task 282,,,,,,,,Task 282,false,,,,,35
task,,,,Description for task 283,,,,,,,,Task 283,true,,,,,100
task,,,,Description for task 284,,,,,,,,Task 284,true,,,,,144
task,,,,Description for task 285,,,,,,,,Task 285,false,,,,,122
task,,,,Description for task 286,,,,,,,,Task 286,true,,,,,7
task,,,,Description for task 287,,,,,,,,Task 287,false,,,,,67
task,,,,Description for task 288,,,,,,,,Task 288,true,,,,,105
task,,,,Description for task 289,,,,,,,,Task 289,true,,,,,124
task,,,,Description for task 290,,,,,,,,Task 290,false,,,,,58
task,,,,Description for task 291,,,,,,,,Task 291,true,,,,,89
task,,,,Description for task 292,,,,,,,,Task 292,true,,,,,103
task,,,,Description for task 293,,,,,,,,Task 293,true,,,,,89
task,,,,Description for task 294,,,,,,,,Task 294,true,,,,,94
task,,,,Description for task 295,,,,,,,,Task 295,true,,,,,23
task,,,,Description for task 296,,,,,,,,Task 296,false,,,,,137
task,,,,Description for task 297,,,,,,,,Task 297,false,,,,,12
task,,,,Description for task 298,,,,,,,,Task 298,false,,,,,113
task,,,,Description for task 299,,,,,,,,Task 299,false,,,,,72
task,,,,Description for task 300,,,,,,,,Task 300,false,,,,,101
deadline,,,,,,,,,,,,,,2025-06-09T03:11:07.108Z,,85,,
deadline,,,,,,,,,,,,,,2025-06-06T22:29:12.179Z,,21,,
deadline,,,,,,,,,,,,,,2025-08-11T22:28:33.167Z,,47,,
deadline,,,,,,,,,,,,,,2025-06-09T00:50:30.455Z,,17,,
deadline,,,,,,,,,,,,,,2025-05-13T10:34:59.543Z,,23,,
deadline,,,,,,,,,,,,,,2025-07-07T10:17:39.708Z,,11,,
deadline,,,,,,,,,,,,,,2025-06-17T11:01:35.169Z,,128,,
deadline,,,,,,,,,,,,,,2025-06-23T12:22:54.440Z,,17,,
deadline,,,,,,,,,,,,,,2025-07-07T02:24:16.511Z,,127,,
deadline,,,,,,,,,,,,,,2025-06-26T02:15:42.370Z,,168,,
deadline,,,,,,,,,,,,,,2025-07-21T16:07:09.825Z,,170,,
deadline,,,,,,,,,,,,,,2025-07-02T09:20:38.450Z,,68,,
deadline,,,,,,,,,,,,,,2025-06-03T14:21:48.797Z,,179,,
deadline,,,,,,,,,,,,,,2025-07-22T13:17:22.382Z,,190,,
deadline,,,,,,,,,,,,,,2025-05-30T06:01:48.739Z,,78,,
deadline,,,,,,,,,,,,,,2025-05-08T13:56:25.765Z,,38,,
deadline,,,,,,,,,,,,,,2025-05-27T12:02:03.347Z,,174,,
deadline,,,,,,,,,,,,,,2025-08-04T19:41:59.709Z,,94,,
deadline,,,,,,,,,,,,,,2025-07-21T08:33:35.277Z,,199,,
deadline,,,,,,,,,,,,,,2025-07-28T06:39:28.581Z,,90,,
deadline,,,,,,,,,,,,,,2025-05-15T14:59:55.131Z,,185,,
deadline,,,,,,,,,,,,,,2025-05-16T07:50:30.068Z,,65,,
deadline,,,,,,,,,,,,,,2025-08-02T03:54:33.933Z,,81,,
deadline,,,,,,,,,,,,,,2025-07-15T09:55:30.686Z,,188,,
deadline,,,,,,,,,,,,,,2025-05-20T22:49:46.288Z,,102,,
deadline,,,,,,,,,,,,,,2025-06-30T23:12:29.962Z,,53,,
deadline,,,,,,,,,,,,,,2025-04-25T03:22:22.763Z,,68,,
deadline,,,,,,,,,,,,,,2025-08-10T22:39:42.765Z,,138,,
deadline,,,,,,,,,,,,,,2025-05-09T08:31:33.607Z,,68,,
deadline,,,,,,,,,,,,,,2025-08-04T08:44:59.804Z,,64,,
deadline,,,,,,,,,,,,,,2025-07-26T19:33:38.063Z,,127,,
deadline,,,,,,,,,,,,,,2025-07-10T23:15:55.801Z,,94,,
deadline,,,,,,,,,,,,,,2025-05-23T19:04:20.675Z,,55,,
deadline,,,,,,,,,,,,,,2025-06-08T18:00:19.349Z,,134,,
deadline,,,,,,,,,,,,,,2025-07-15T13:22:30.185Z,,67,,
deadline,,,,,,,,,,,,,,2025-04-23T06:17:21.799Z,,6,,
deadline,,,,,,,,,,,,,,2025-07-18T21:01:48.490Z,,137,,
deadline,,,,,,,,,,,,,,2025-06-27T13:50:02.225Z,,12,,
deadline,,,,,,,,,,,,,,2025-06-18T05:41:25.411Z,,195,,
deadline,,,,,,,,,,,,,,2025-06-09T03:28:06.626Z,,59,,
deadline,,,,,,,,,,,,,,2025-06-12T15:29:21.411Z,,75,,
deadline,,,,,,,,,,,,,,2025-05-04T19:19:03.480Z,,7,,
deadline,,,,,,,,,,,,,,2025-06-19T12:16:51.519Z,,129,,
deadline,,,,,,,,,,,,,,2025-04-29T18:14:49.277Z,,36,,
deadline,,,,,,,,,,,,,,2025-07-09T00:52:51.959Z,,184,,
deadline,,,,,,,,,,,,,,2025-05-07T13:30:40.667Z,,146,,
deadline,,,,,,,,,,,,,,2025-05-30T21:53:42.334Z,,132,,
deadline,,,,,,,,,,,,,,2025-06-09T16:50:40.664Z,,44,,
deadline,,,,,,,,,,,,,,2025-07-13T16:45:13.829Z,,39,,
deadline,,,,,,,,,,,,,,2025-07-12T16:01:51.354Z,,161,,
deadline,,,,,,,,,,,,,,2025-06-09T19:06:17.247Z,,88,,
deadline,,,,,,,,,,,,,,2025-08-13T09:53:13.620Z,,84,,
deadline,,,,,,,,,,,,,,2025-06-20T09:28:16.516Z,,36,,
deadline,,,,,,,,,,,,,,2025-06-26T03:17:32.910Z,,76,,
deadline,,,,,,,,,,,,,,2025-07-04T11:42:57.999Z,,102,,
deadline,,,,,,,,,,,,,,2025-04-27T13:19:21.790Z,,64,,
deadline,,,,,,,,,,,,,,2025-06-13T00:21:52.325Z,,100,,
deadline,,,,,,,,,,,,,,2025-05-19T11:57:51.154Z,,178,,
deadline,,,,,,,,,,,,,,2025-06-07T18:34:46.331Z,,186,,
deadline,,,,,,,,,,,,,,2025-05-23T02:34:55.897Z,,168,,
deadline,,,,,,,,,,,,,,2025-08-06T04:23:13.701Z,,9,,
deadline,,,,,,,,,,,,,,2025-06-21T15:53:22.593Z,,74,,
deadline,,,,,,,,,,,,,,2025-05-09T15:48:28.383Z,,139,,
deadline,,,,,,,,,,,,,,2025-08-02T03:25:20.278Z,,171,,
deadline,,,,,,,,,,,,,,2025-04-29T03:35:00.982Z,,113,,
deadline,,,,,,,,,,,,,,2025-05-18T16:54:29.088Z,,104,,
deadline,,,,,,,,,,,,,,2025-06-30T10:12:10.250Z,,180,,
deadline,,,,,,,,,,,,,,2025-04-22T02:56:03.673Z,,131,,
deadline,,,,,,,,,,,,,,2025-05-20T23:24:22.872Z,,188,,
deadline,,,,,,,,,,,,,,2025-07-17T12:48:55.310Z,,125,,
deadline,,,,,,,,,,,,,,2025-07-06T19:04:22.095Z,,84,,
deadline,,,,,,,,,,,,,,2025-07-31T19:16:08.821Z,,100,,
deadline,,,,,,,,,,,,,,2025-07-27T21:56:04.498Z,,6,,
deadline,,,,,,,,,,,,,,2025-05-05T15:10:49.730Z,,86,,
deadline,,,,,,,,,,,,,,2025-05-07T14:19:47.557Z,,108,,
deadline,,,,,,,,,,,,,,2025-04-27T10:45:59.396Z,,148,,
deadline,,,,,,,,,,,,,,2025-05-24T01:32:29.918Z,,38,,
deadline,,,,,,,,,,,,,,2025-07-03T23:29:21.673Z,,129,,
deadline,,,,,,,,,,,,,,2025-04-24T00:28:05.407Z,,3,,
deadline,,,,,,,,,,,,,,2025-05-14T00:16:39.659Z,,184,,
deadline,,,,,,,,,,,,,,2025-04-25T09:50:20.741Z,,181,,
deadline,,,,,,,,,,,,,,2025-07-17T04:33:46.863Z,,164,,
deadline,,,,,,,,,,,,,,2025-05-22T07:00:27.200Z,,27,,
deadline,,,,,,,,,,,,,,2025-05-07T21:10:32.705Z,,159,,
deadline,,,,,,,,,,,,,,2025-05-08T14:28:52.105Z,,2,,
deadline,,,,,,,,,,,,,,2025-05-25T19:35:30.744Z,,90,,
deadline,,,,,,,,,,,,,,2025-06-07T22:46:29.689Z,,113,,
deadline,,,,,,,,,,,,,,2025-06-02T07:00:39.139Z,,134,,
deadline,,,,,,,,,,,,,,2025-04-22T03:43:17.097Z,,177,,
deadline,,,,,,,,,,,,,,2025-08-02T01:05:14.285Z,,18,,
deadline,,,,,,,,,,,,,,2025-08-04T07:05:00.606Z,,62,,
deadline,,,,,,,,,,,,,,2025-08-02T05:57:39.785Z,,63,,
deadline,,,,,,,,,,,,,,2025-06-22T22:33:54.283Z,,64,,
deadline,,,,,,,,,,,,,,2025-07-31T05:45:49.433Z,,35,,
deadline,,,,,,,,,,,,,,2025-07-23T01:19:48.949Z,,140,,
deadline,,,,,,,,,,,,,,2025-05-30T04:08:25.158Z,,21,,
deadline,,,,,,,,,,,,,,2025-04-23T05:16:46.348Z,,58,,
deadline,,,,,,,,,,,,,,2025-06-08T13:36:10.192Z,,139,,
deadline,,,,,,,,,,,,,,2025-05-31T18:27:52.430Z,,33,,
deadline,,,,,,,,,,,,,,2025-07-31T01:48:24.464Z,,190,,
deadline,,,,,,,,,,,,,,2025-06-12T10:01:06.874Z,,34,,
deadline,,,,,,,,,,,,,,2025-06-19T16:47:03.111Z,,159,,
deadline,,,,,,,,,,,,,,2025-06-29T20:40:12.621Z,,103,,
deadline,,,,,,,,,,,,,,2025-08-10T03:50:22.151Z,,197,,
deadline,,,,,,,,,,,,,,2025-07-31T09:39:22.111Z,,110,,
deadline,,,,,,,,,,,,,,2025-05-07T11:17:39.491Z,,35,,
deadline,,,,,,,,,,,,,,2025-05-13T13:36:37.594Z,,111,,
deadline,,,,,,,,,,,,,,2025-06-26T03:20:51.932Z,,110,,
deadline,,,,,,,,,,,,,,2025-05-08T00:04:59.250Z,,155,,
deadline,,,,,,,,,,,,,,2025-06-06T23:09:50.143Z,,159,,
deadline,,,,,,,,,,,,,,2025-06-22T18:21:31.025Z,,14,,
deadline,,,,,,,,,,,,,,2025-06-01T03:03:53.768Z,,147,,
deadline,,,,,,,,,,,,,,2025-07-20T00:20:08.919Z,,101,,
deadline,,,,,,,,,,,,,,2025-05-08T10:18:06.218Z,,164,,
deadline,,,,,,,,,,,,,,2025-07-02T05:21:51.450Z,,34,,
deadline,,,,,,,,,,,,,,2025-05-01T21:50:05.872Z,,152,,
deadline,,,,,,,,,,,,,,2025-07-15T16:51:57.129Z,,194,,
deadline,,,,,,,,,,,,,,2025-05-29T09:53:36.022Z,,189,,
deadline,,,,,,,,,,,,,,2025-07-07T22:08:59.622Z,,171,,
deadline,,,,,,,,,,,,,,2025-06-27T08:51:41.634Z,,114,,
deadline,,,,,,,,,,,,,,2025-06-10T21:32:15.616Z,,136,,
deadline,,,,,,,,,,,,,,2025-05-23T19:11:01.263Z,,141,,
deadline,,,,,,,,,,,,,,2025-06-03T15:21:31.062Z,,4,,
deadline,,,,,,,,,,,,,,2025-05-23T09:58:47.743Z,,18,,
deadline,,,,,,,,,,,,,,2025-05-05T09:39:50.052Z,,107,,
deadline,,,,,,,,,,,,,,2025-08-03T03:04:57.480Z,,57,,
deadline,,,,,,,,,,,,,,2025-06-30T03:50:11.147Z,,166,,
deadline,,,,,,,,,,,,,,2025-06-24T16:35:31.768Z,,21,,
deadline,,,,,,,,,,,,,,2025-07-18T10:07:53.802Z,,152,,
deadline,,,,,,,,,,,,,,2025-07-25T19:49:54.361Z,,195,,
deadline,,,,,,,,,,,,,,2025-04-29T23:12:47.115Z,,148,,
deadline,,,,,,,,,,,,,,2025-06-07T14:22:48.257Z,,188,,
deadline,,,,,,,,,,,,,,2025-06-01T12:50:27.949Z,,38,,
deadline,,,,,,,,,,,,,,2025-05-18T03:19:02.838Z,,52,,
deadline,,,,,,,,,,,,,,2025-05-13T11:48:33.881Z,,160,,
deadline,,,,,,,,,,,,,,2025-07-09T20:33:00.749Z,,66,,
deadline,,,,,,,,,,,,,,2025-05-28T01:58:40.405Z,,179,,
deadline,,,,,,,,,,,,,,2025-06-20T05:14:41.984Z,,109,,
deadline,,,,,,,,,,,,,,2025-04-29T04:16:28.811Z,,79,,
deadline,,,,,,,,,,,,,,2025-06-27T09:49:48.504Z,,62,,
deadline,,,,,,,,,,,,,,2025-05-18T13:36:54.053Z,,116,,
deadline,,,,,,,,,,,,,,2025-05-14T20:45:07.233Z,,131,,
deadline,,,,,,,,,,,,,,2025-06-29T03:56:15.224Z,,20,,
deadline,,,,,,,,,,,,,,2025-06-10T19:56:15.705Z,,90,,
deadline,,,,,,,,,,,,,,2025-07-16T13:45:06.418Z,,43,,
deadline,,,,,,,,,,,,,,2025-05-01T06:47:00.534Z,,148,,
deadline,,,,,,,,,,,,,,2025-06-17T11:11:31.197Z,,140,,
deadline,,,,,,,,,,,,,,2025-06-03T07:39:01.601Z,,17,,
deadline,,,,,,,,,,,,,,2025-04-28T08:22:37.470Z,,45,,
deadline,,,,,,,,,,,,,,2025-07-07T09:13:43.538Z,,49,,
deadline,,,,,,,,,,,,,,2025-07-12T16:19:51.252Z,,149,,
deadline,,,,,,,,,,,,,,2025-08-13T09:56:51.852Z,,24,,
deadline,,,,,,,,,,,,,,2025-07-30T15:36:30.090Z,,71,,
deadline,,,,,,,,,,,,,,2025-06-28T09:58:00.381Z,,22,,
deadline,,,,,,,,,,,,,,2025-05-11T08:38:28.511Z,,135,,
deadline,,,,,,,,,,,,,,2025-05-11T20:24:57.012Z,,156,,
deadline,,,,,,,,,,,,,,2025-07-08T07:41:18.138Z,,149,,
deadline,,,,,,,,,,,,,,2025-07-11T22:59:29.116Z,,30,,
deadline,,,,,,,,,,,,,,2025-04-24T03:20:12.018Z,,38,,
deadline,,,,,,,,,,,,,,2025-07-08T09:34:16.779Z,,146,,
deadline,,,,,,,,,,,,,,2025-04-22T14:16:59.792Z,,102,,
deadline,,,,,,,,,,,,,,2025-05-07T23:12:56.454Z,,86,,
deadline,,,,,,,,,,,,,,2025-08-05T16:19:49.766Z,,18,,
deadline,,,,,,,,,,,,,,2025-06-12T09:37:29.724Z,,142,,
deadline,,,,,,,,,,,,,,2025-05-23T14:52:14.195Z,,84,,
deadline,,,,,,,,,,,,,,2025-05-06T13:33:11.112Z,,39,,
deadline,,,,,,,,,,,,,,2025-05-18T18:52:33.169Z,,178,,
deadline,,,,,,,,,,,,,,2025-07-22T21:11:42.157Z,,139,,
deadline,,,,,,,,,,,,,,2025-08-13T17:41:43.912Z,,178,,
deadline,,,,,,,,,,,,,,2025-07-12T00:52:59.552Z,,86,,
deadline,,,,,,,,,,,,,,2025-05-11T15:54:49.650Z,,91,,
deadline,,,,,,,,,,,,,,2025-07-17T00:13:10.708Z,,194,,
deadline,,,,,,,,,,,,,,2025-06-14T17:43:59.970Z,,142,,
deadline,,,,,,,,,,,,,,2025-08-01T10:01:17.812Z,,115,,
deadline,,,,,,,,,,,,,,2025-08-04T10:19:01.988Z,,65,,
deadline,,,,,,,,,,,,,,2025-06-01T22:45:06.248Z,,98,,
deadline,,,,,,,,,,,,,,2025-06-08T06:52:30.616Z,,15,,
deadline,,,,,,,,,,,,,,2025-05-03T13:52:46.642Z,,40,,
deadline,,,,,,,,,,,,,,2025-05-06T04:25:08.486Z,,75,,
deadline,,,,,,,,,,,,,,2025-08-07T08:52:12.831Z,,162,,
deadline,,,,,,,,,,,,,,2025-08-07T03:19:22.009Z,,104,,
deadline,,,,,,,,,,,,,,2025-07-29T04:22:47.208Z,,23,,
deadline,,,,,,,,,,,,,,2025-04-23T19:24:00.134Z,,30,,
deadline,,,,,,,,,,,,,,2025-05-29T06:53:21.759Z,,146,,
deadline,,,,,,,,,,,,,,2025-06-27T04:28:44.183Z,,68,,
deadline,,,,,,,,,,,,,,2025-07-03T23:02:08.043Z,,187,,
deadline,,,,,,,,,,,,,,2025-05-27T09:19:52.014Z,,200,,
deadline,,,,,,,,,,,,,,2025-05-12T20:42:49.138Z,,147,,
deadline,,,,,,,,,,,,,,2025-08-04T00:37:57.793Z,,96,,
deadline,,,,,,,,,,,,,,2025-08-01T17:42:33.755Z,,103,,
deadline,,,,,,,,,,,,,,2025-08-04T22:06:52.622Z,,149,,
deadline,,,,,,,,,,,,,,2025-08-08T00:59:46.675Z,,109,,
deadline,,,,,,,,,,,,,,2025-04-28T15:34:19.293Z,,114,,
deadline,,,,,,,,,,,,,,2025-04-26T09:12:14.494Z,,157,,
deadline,,,,,,,,,,,,,,2025-07-10T03:55:03.828Z,,151,,
deadline,,,,,,,,,,,,,,2025-05-22T11:25:12.875Z,,193,,
deadline,,,,,,,,,,,,,,2025-05-11T04:00:34.694Z,,35,,
deadline,,,,,,,,,,,,,,2025-07-03T22:58:25.427Z,,39,,
deadline,,,,,,,,,,,,,,2025-07-06T19:49:22.504Z,,32,,
deadline,,,,,,,,,,,,,,2025-06-29T16:27:12.818Z,,38,,
userCourse,,,,,,,,,,,,,,,6,38,,
userCourse,,,,,,,,,,,,,,,63,80,,
userCourse,,,,,,,,,,,,,,,41,99,,
userCourse,,,,,,,,,,,,,,,42,75,,
userCourse,,,,,,,,,,,,,,,88,174,,
userCourse,,,,,,,,,,,,,,,81,129,,
userCourse,,,,,,,,,,,,,,,10,24,,
userCourse,,,,,,,,,,,,,,,2,43,,
userCourse,,,,,,,,,,,,,,,46,140,,
userCourse,,,,,,,,,,,,,,,78,58,,
userCourse,,,,,,,,,,,,,,,61,187,,
userCourse,,,,,,,,,,,,,,,99,75,,
userCourse,,,,,,,,,,,,,,,97,74,,
userCourse,,,,,,,,,,,,,,,80,1,,
userCourse,,,,,,,,,,,,,,,56,57,,
userCourse,,,,,,,,,,,,,,,68,7,,
userCourse,,,,,,,,,,,,,,,31,42,,
userCourse,,,,,,,,,,,,,,,70,25,,
userCourse,,,,,,,,,,,,,,,20,163,,
userCourse,,,,,,,,,,,,,,,72,12,,
userCourse,,,,,,,,,,,,,,,33,127,,
userCourse,,,,,,,,,,,,,,,88,158,,
userCourse,,,,,,,,,,,,,,,83,136,,
userCourse,,,,,,,,,,,,,,,86,79,,
userCourse,,,,,,,,,,,,,,,54,58,,
userCourse,,,,,,,,,,,,,,,25,134,,
userCourse,,,,,,,,,,,,,,,99,8,,
userCourse,,,,,,,,,,,,,,,44,117,,
userCourse,,,,,,,,,,,,,,,8,46,,
userCourse,,,,,,,,,,,,,,,91,174,,
userCourse,,,,,,,,,,,,,,,56,130,,
userCourse,,,,,,,,,,,,,,,20,109,,
userCourse,,,,,,,,,,,,,,,57,88,,
userCourse,,,,,,,,,,,,,,,4,76,,
userCourse,,,,,,,,,,,,,,,4,71,,
userCourse,,,,,,,,,,,,,,,34,144,,
userCourse,,,,,,,,,,,,,,,81,89,,
userCourse,,,,,,,,,,,,,,,77,52,,
userCourse,,,,,,,,,,,,,,,6,183,,
userCourse,,,,,,,,,,,,,,,62,148,,
userCourse,,,,,,,,,,,,,,,94,27,,
userCourse,,,,,,,,,,,,,,,89,77,,
userCourse,,,,,,,,,,,,,,,22,153,,
userCourse,,,,,,,,,,,,,,,78,95,,
userCourse,,,,,,,,,,,,,,,59,135,,
userCourse,,,,,,,,,,,,,,,38,158,,
userCourse,,,,,,,,,,,,,,,52,93,,
userCourse,,,,,,,,,,,,,,,89,33,,
userCourse,,,,,,,,,,,,,,,62,65,,
userCourse,,,,,,,,,,,,,,,92,17,,
userCourse,,,,,,,,,,,,,,,14,24,,
userCourse,,,,,,,,,,,,,,,7,120,,
userCourse,,,,,,,,,,,,,,,96,31,,
userCourse,,,,,,,,,,,,,,,72,146,,
userCourse,,,,,,,,,,,,,,,74,103,,
userCourse,,,,,,,,,,,,,,,5,70,,
userCourse,,,,,,,,,,,,,,,65,13,,
userCourse,,,,,,,,,,,,,,,43,155,,
userCourse,,,,,,,,,,,,,,,97,66,,
userCourse,,,,,,,,,,,,,,,23,200,,
userCourse,,,,,,,,,,,,,,,91,118,,
userCourse,,,,,,,,,,,,,,,71,88,,
userCourse,,,,,,,,,,,,,,,9,83,,
userCourse,,,,,,,,,,,,,,,34,43,,
userCourse,,,,,,,,,,,,,,,27,151,,
userCourse,,,,,,,,,,,,,,,40,196,,
userCourse,,,,,,,,,,,,,,,42,14,,
userCourse,,,,,,,,,,,,,,,33,163,,
userCourse,,,,,,,,,,,,,,,18,116,,
userCourse,,,,,,,,,,,,,,,94,63,,
userCourse,,,,,,,,,,,,,,,72,168,,
userCourse,,,,,,,,,,,,,,,58,53,,
userCourse,,,,,,,,,,,,,,,41,129,,
userCourse,,,,,,,,,,,,,,,53,195,,
userCourse,,,,,,,,,,,,,,,39,116,,
userCourse,,,,,,,,,,,,,,,84,18,,
userCourse,,,,,,,,,,,,,,,19,6,,
userCourse,,,,,,,,,,,,,,,79,45,,
userCourse,,,,,,,,,,,,,,,93,174,,
userCourse,,,,,,,,,,,,,,,61,115,,
userCourse,,,,,,,,,,,,,,,19,174,,
userCourse,,,,,,,,,,,,,,,76,190,,
userCourse,,,,,,,,,,,,,,,44,111,,
userCourse,,,,,,,,,,,,,,,68,1,,
userCourse,,,,,,,,,,,,,,,15,169,,
userCourse,,,,,,,,,,,,,,,37,56,,
userCourse,,,,,,,,,,,,,,,11,137,,
userCourse,,,,,,,,,,,,,,,31,127,,
userCourse,,,,,,,,,,,,,,,61,177,,
userCourse,,,,,,,,,,,,,,,29,156,,
userCourse,,,,,,,,,,,,,,,7,200,,
userCourse,,,,,,,,,,,,,,,79,80,,
userCourse,,,,,,,,,,,,,,,46,162,,
userCourse,,,,,,,,,,,,,,,66,62,,
userCourse,,,,,,,,,,,,,,,20,108,,
userCourse,,,,,,,,,,,,,,,82,44,,
userCourse,,,,,,,,,,,,,,,83,45,,
userCourse,,,,,,,,,,,,,,,84,49,,
userCourse,,,,,,,,,,,,,,,84,3,,
userCourse,,,,,,,,,,,,,,,54,81,,
userCourse,,,,,,,,,,,,,,,55,85,,
userCourse,,,,,,,,,,,,,,,73,183,,
userCourse,,,,,,,,,,,,,,,70,28,,
userCourse,,,,,,,,,,,,,,,30,159,,
userCourse,,,,,,,,,,,,,,,63,37,,
userCourse,,,,,,,,,,,,,,,75,153,,
userCourse,,,,,,,,,,,,,,,26,178,,
userCourse,,,,,,,,,,,,,,,90,167,,
userCourse,,,,,,,,,,,,,,,80,87,,
userCourse,,,,,,,,,,,,,,,15,124,,
userCourse,,,,,,,,,,,,,,,19,125,,
userCourse,,,,,,,,,,,,,,,94,131,,
userCourse,,,,,,,,,,,,,,,38,77,,
userCourse,,,,,,,,,,,,,,,51,35,,
userCourse,,,,,,,,,,,,,,,46,172,,
userCourse,,,,,,,,,,,,,,,52,46,,
userCourse,,,,,,,,,,,,,,,72,140,,
userCourse,,,,,,,,,,,,,,,33,8,,
userCourse,,,,,,,,,,,,,,,25,27,,
userCourse,,,,,,,,,,,,,,,7,30,,
userCourse,,,,,,,,,,,,,,,13,75,,
userCourse,,,,,,,,,,,,,,,40,49,,
userCourse,,,,,,,,,,,,,,,88,17,,
userCourse,,,,,,,,,,,,,,,93,100,,
userCourse,,,,,,,,,,,,,,,57,54,,
userCourse,,,,,,,,,,,,,,,43,33,,
userCourse,,,,,,,,,,,,,,,57,121,,
userCourse,,,,,,,,,,,,,,,52,20,,
userCourse,,,,,,,,,,,,,,,41,50,,
userCourse,,,,,,,,,,,,,,,29,169,,
userCourse,,,,,,,,,,,,,,,69,186,,
userCourse,,,,,,,,,,,,,,,86,34,,
userCourse,,,,,,,,,,,,,,,74,159,,
userCourse,,,,,,,,,,,,,,,98,50,,
userCourse,,,,,,,,,,,,,,,21,105,,
userCourse,,,,,,,,,,,,,,,47,98,,
userCourse,,,,,,,,,,,,,,,28,182,,
userCourse,,,,,,,,,,,,,,,40,158,,
userCourse,,,,,,,,,,,,,,,60,16,,
userCourse,,,,,,,,,,,,,,,97,36,,
userCourse,,,,,,,,,,,,,,,25,152,,
userCourse,,,,,,,,,,,,,,,64,58,,
userCourse,,,,,,,,,,,,,,,98,94,,
userCourse,,,,,,,,,,,,,,,6,103,,
userCourse,,,,,,,,,,,,,,,92,5,,
userCourse,,,,,,,,,,,,,,,25,131,,
userCourse,,,,,,,,,,,,,,,39,117,,
userCourse,,,,,,,,,,,,,,,57,15,,
userCourse,,,,,,,,,,,,,,,52,125,,
userCourse,,,,,,,,,,,,,,,59,197,,
userCourse,,,,,,,,,,,,,,,95,126,,
userCourse,,,,,,,,,,,,,,,10,109,,
userCourse,,,,,,,,,,,,,,,75,180,,
userCourse,,,,,,,,,,,,,,,57,43,,
userCourse,,,,,,,,,,,,,,,53,39,,
userCourse,,,,,,,,,,,,,,,57,49,,
userCourse,,,,,,,,,,,,,,,23,103,,
userCourse,,,,,,,,,,,,,,,7,149,,
userCourse,,,,,,,,,,,,,,,20,159,,
userCourse,,,,,,,,,,,,,,,10,187,,
userCourse,,,,,,,,,,,,,,,94,102,,
userCourse,,,,,,,,,,,,,,,66,45,,
